,Mean Interarrival,Mean Wait Time,Max Wait Time,Mean Service Time,Mean System Time,Overtime Jobs
713,0.035174292270997845,8.189339311782189e-05,0.011103231050513251,0.03785017188975769,0.037932065282875536,0
714,0.03315395198622258,3.6512918146680855e-05,0.010990388362150938,0.03894502371919715,0.0389815366373438,0
715,0.03661769175013228,0.0,0.0,0.038542984424421826,0.03854298442442185,0
716,0.03638316147621697,2.1729207536745227e-05,0.005953802865068192,0.03959450206973341,0.03961623127727015,0
717,0.030751758465493016,2.0898101409865062e-05,0.004276091733061982,0.03819804758901268,0.03821894569042253,1
718,0.030127290708674807,7.372562401780451e-05,0.012812675554291886,0.03652547294395393,0.03659919856797173,0
719,0.03274249103746606,9.298132452237873e-05,0.009657302165676285,0.03843247387282664,0.03852545519734901,0
720,0.0316968784435289,4.1743447461839306e-05,0.005936080812083633,0.036571433470552174,0.036613176918013995,0
721,0.03587465548100253,6.587900225404957e-07,0.0001831436262662578,0.03827368615514148,0.038274344945164025,0
722,0.033729321760870595,0.0,0.0,0.038334479050583015,0.03833447905058303,0
723,0.0353922675687205,1.7511383833177613e-05,0.003534100095575754,0.038251244812805764,0.038268756196638956,0
724,0.03191885589686879,0.0,0.0,0.03750181631185822,0.03750181631185822,1
725,0.03389626320261716,3.681620605965198e-05,0.010860780787597335,0.03797655688814964,0.03801337309420929,0
726,0.03018034619732253,4.242808799424099e-05,0.008249096061494043,0.03888468679410335,0.03892711488209757,1
727,0.034362542266602084,2.226904501482436e-05,0.003452690851413198,0.03854509734535146,0.038567366390366294,0
728,0.03253311891881706,0.00012119528979540277,0.0146203009769037,0.03698849641052608,0.0371096917003215,1
729,0.03252707005737497,0.00012041711156141218,0.024219490086386353,0.03825255773771255,0.03837297484927396,1
730,0.03574027309763891,0.0,0.0,0.037959087501370635,0.037959087501370656,1
731,0.0343233215467088,1.570005440868582e-05,0.0045373157241102025,0.0393571025632445,0.03937280261765317,0
732,0.0328317560020458,1.6421982488699546e-05,0.004358367935884289,0.03749737444833375,0.03751379643082245,0
733,0.03190053104909018,9.610684602600887e-05,0.01657772992547457,0.03840046172966437,0.03849656857569039,0
734,0.03309004139819418,0.0,0.0,0.03886423271536127,0.038864232715361303,1
735,0.03401320605497138,1.0522404077875806e-05,0.003093586798895487,0.038863204297585816,0.038873726701663676,1
736,0.03480695401686501,0.0,0.0,0.03843239281960661,0.038432392819606614,0
737,0.03472573845270158,0.0,0.0,0.036835321669709944,0.036835321669709986,0
738,0.03377003653652809,1.919653016638737e-05,0.004313050244035388,0.038188191028609354,0.03820738755877574,0
739,0.032133691499892814,4.9144710796755394e-05,0.013454459129016327,0.03645852194147881,0.036507666652275575,0
740,0.033887869016515845,2.458984989008157e-06,0.0004878267631727162,0.03708886246901209,0.03709132145400111,0
