,Interarrival,Arrival Time,Initial Service Time,Wait Time,Service Time,Final Time,System Time
45,0.10022937198759779,1.2234661317314135,1.2234661317314135,0.0,0.13516016207131962,1.3586262938027331,0.13516016207131964
46,0.060706819167093244,1.2841729508985067,1.2841729508985067,0.0,0.046134255499076286,1.330307206397583,0.04613425549907624
47,0.01985557075807001,1.3040285216565768,1.3040285216565768,0.0,0.00845768047637501,1.3124862021329518,0.008457680476374962
48,0.028575500325155344,1.3326040219817321,1.3326040219817321,0.0,0.03463076930092911,1.3672347912826612,0.03463076930092912
49,0.05014578066761028,1.3827498026493423,1.3827498026493423,0.0,0.009909902317134784,1.392659704966477,0.009909902317134733
50,0.03141969269972618,1.4141694953490684,1.4141694953490684,0.0,0.04066218551869073,1.4548316808677593,0.04066218551869083
51,0.027737556453642186,1.4419070518027106,1.4419070518027106,0.0,0.1364095824146146,1.5783166342173252,0.13640958241461454
52,0.0717148029474171,1.5136218547501277,1.5136218547501277,0.0,0.019669767422373124,1.5332916221725008,0.01966976742237314
53,0.02340484818802848,1.5370267029381561,1.5370267029381561,0.0,0.012349119325003809,1.54937582226316,0.012349119325003821
54,0.07158876567073787,1.608615468608894,1.608615468608894,0.0,0.06262985294480554,1.6712453215536995,0.0626298529448055
55,0.03034833926229511,1.6389638078711892,1.6389638078711892,0.0,0.02602197004644981,1.6649857779176391,0.026021970046449905
56,0.015424339061497544,1.6543881469326869,1.6543881469326869,0.0,0.0005734140094405886,1.6549615609421275,0.0005734140094406648
57,0.00479469137140756,1.6591828383040945,1.6591828383040945,0.0,0.11425712158200456,1.773439959886099,0.11425712158200452
58,0.01593702066756329,1.6751198589716578,1.6751198589716578,0.0,0.002287853517616349,1.6774077124892741,0.0022878535176162895
59,0.034982348110700064,1.710102207082358,1.710102207082358,0.0,0.04700684479984003,1.757109051882198,0.047006844799839964
60,0.00537739961600084,1.7154796066983589,1.7154796066983589,0.0,0.04699013909397367,1.7624697457923326,0.04699013909397376
61,0.0065899402289189965,1.7220695469272778,1.7220695469272778,0.0,0.0034839234457272866,1.725553470373005,0.003483923445727344
62,0.024268404369857277,1.746337951297135,1.746337951297135,0.0,0.010888841132227923,1.757226792429363,0.010888841132227878
63,0.006347331261374588,1.7526852825585097,1.757109051882198,0.004423769323688154,0.0208590581165075,1.7779681099987055,0.02528282744019572
64,0.02317268113041971,1.7758579636889296,1.7758579636889296,0.0,0.008999185915616445,1.784857149604546,0.008999185915616437
65,0.06514558141552876,1.8410035451044584,1.8410035451044584,0.0,0.06783923190803857,1.908842777012497,0.06783923190803853
66,0.026760234072790597,1.867763779177249,1.867763779177249,0.0,0.14036632428421927,2.0081301034614683,0.14036632428421925
67,0.027091339804907483,1.8948551189821565,1.8948551189821565,0.0,0.012575880812762286,1.9074309997949188,0.012575880812762286
68,0.0007814762936831451,1.8956365952758396,1.8956365952758396,0.0,0.003172960788476645,1.8988095560643163,0.003172960788476731
69,0.013195573761750923,1.9088321690375905,1.9088321690375905,0.0,0.000841166200588819,1.9096733352381792,0.0008411662005887166
70,0.00042902731173026927,1.9092611963493207,1.9092611963493207,0.0,0.04568744552955038,1.954948641878871,0.0456874455295504
71,0.06073444992630919,1.9699956462756298,1.9699956462756298,0.0,0.04831771563982506,2.018313361915455,0.04831771563982512
72,0.023368843921742162,1.993364490197372,1.993364490197372,0.0,0.00041763090355490125,1.9937821211009268,0.0004176309035548442
73,0.11544877009798679,2.1088132602953586,2.1088132602953586,0.0,0.03162194255726734,2.140435202852626,0.031621942557267246
74,0.021684020897753988,2.1304972811931124,2.1304972811931124,0.0,0.004169214808808338,2.1346664960019206,0.004169214808808164
75,0.02193911633894394,2.1524363975320564,2.1524363975320564,0.0,0.07368016511241103,2.2261165626444672,0.07368016511241082
76,0.0663371341543749,2.2187735316864314,2.2187735316864314,0.0,0.03567815300080954,2.254451684687241,0.035678153000809676
77,0.00828459287218164,2.227058124558613,2.227058124558613,0.0,0.006988089678818586,2.2340462142374315,0.0069880896788183655
78,0.06604718602561702,2.29310531058423,2.29310531058423,0.0,0.0265085556955164,2.3196138662797465,0.026508555695516467
79,0.0016244451988857303,2.294729755783116,2.294729755783116,0.0,0.12011800001308534,2.414847755796201,0.12011800001308526
80,0.019666176428485678,2.3143959322116014,2.3143959322116014,0.0,0.004166138212610268,2.318562070424212,0.00416613821261036
81,0.02154330234778192,2.3359392345593832,2.3359392345593832,0.0,0.09792292816664164,2.433862162726025,0.09792292816664183
82,0.08252110139284038,2.4184603359522234,2.4184603359522234,0.0,0.008777140121338766,2.427237476073562,0.008777140121338789
83,0.04501955944842942,2.4634798954006527,2.4634798954006527,0.0,0.04074347856198237,2.504223373962635,0.04074347856198246
84,0.0035521916755154614,2.467032087076168,2.467032087076168,0.0,0.07760409309151649,2.5446361801676844,0.07760409309151628
85,0.09271074621070438,2.5597428332868724,2.5597428332868724,0.0,0.0005719511270912096,2.5603147844139635,0.0005719511270911859
86,0.0048919650172620744,2.564634798304134,2.564634798304134,0.0,0.040887482723634745,2.605522281027769,0.04088748272363496
87,0.014973645170736878,2.579608443474871,2.579608443474871,0.0,0.03425873225674276,2.6138671757316136,0.0342587322567427
88,0.028977300106387768,2.6085857435812585,2.6085857435812585,0.0,0.11279951869465857,2.721385262275917,0.11279951869465865
89,0.074980329077847,2.6835660726591053,2.6835660726591053,0.0,0.0011089422874026164,2.684675014946508,0.0011089422874026589
90,0.021229836893188168,2.7047959095522933,2.7047959095522933,0.0,0.03428056694659788,2.7390764764988913,0.03428056694659798
91,0.05395069712385505,2.7587466066761483,2.7587466066761483,0.0,0.041462919496002296,2.8002095261721505,0.041462919496002115
92,0.015035227848966047,2.7737818345251144,2.7737818345251144,0.0,0.008331731891032904,2.782113566416147,0.008331731891032756
93,0.029275479761046743,2.803057314286161,2.803057314286161,0.0,0.11382254345520491,2.9168798577413657,0.1138225434552047
94,0.010843289960756921,2.813900604246918,2.813900604246918,0.0,0.03337849621998963,2.8472791004669076,0.03337849621998945
95,0.04142809174196686,2.855328695988885,2.855328695988885,0.0,0.0035557281250767976,2.8588844241139615,0.0035557281250766515
96,0.0013248302755921515,2.856653526264477,2.856653526264477,0.0,0.03786831954915716,2.8945218458136344,0.03786831954915737
97,0.011642803019621666,2.8682963292840986,2.8682963292840986,0.0,0.07582045857709843,2.944116787861197,0.0758204585770983
98,0.012873706912466394,2.881170036196565,2.881170036196565,0.0,0.004959679058607779,2.886129715255173,0.0049596790586079464
99,0.005308537913060444,2.8864785741096255,2.8864785741096255,0.0,0.002338289281609411,2.888816863391235,0.002338289281609285
100,0.0716646427168042,2.95814321682643,2.95814321682643,0.0,0.01031063085006846,2.9684538476764986,0.01031063085006867
101,0.0175548704174442,2.9756980872438743,2.9756980872438743,0.0,0.013114598995667205,2.9888126862395414,0.013114598995667137
102,0.0023561362250395347,2.978054223468914,2.978054223468914,0.0,0.11311285862190042,3.091167082090814,0.11311285862190035
103,0.05539358953238839,3.033447813001302,3.033447813001302,0.0,0.05189875575809124,3.0853465687593933,0.05189875575809122
104,0.007476622014700845,3.0409244350160027,3.0409244350160027,0.0,0.015359498461619188,3.056283933477622,0.015359498461619214
105,0.04037690482236356,3.081301339838366,3.081301339838366,0.0,0.02041537225322051,3.1017167120915867,0.020415372253220543
106,0.013062899552571217,3.0943642393909374,3.0943642393909374,0.0,0.0029095965516055546,3.097273835942543,0.00290959655160572
107,0.04343514394327381,3.1377993833342113,3.1377993833342113,0.0,0.058011042531909335,3.1958104258661204,0.05801104253190914
108,0.06880987812304995,3.2066092614572614,3.2066092614572614,0.0,0.1401064850872735,3.3467157465445347,0.1401064850872733
109,0.08538234336505666,3.291991604822318,3.291991604822318,0.0,0.00305896325877991,3.295050568081098,0.0030589632587800786
110,0.011238694918725074,3.3032302997410428,3.3032302997410428,0.0,0.03927528405990059,3.342505583800943,0.03927528405990044
111,0.1300454882366182,3.433275787977661,3.433275787977661,0.0,0.06431807694770393,3.497593864925365,0.06431807694770386
112,0.0008897250085722733,3.434165512986233,3.434165512986233,0.0,0.0026176991644182076,3.4367832121506514,0.00261769916441823
113,0.06008246493900663,3.49424797792524,3.49424797792524,0.0,0.03781449041482074,3.5320624683400608,0.03781449041482077
114,0.06029182797217208,3.554539805897412,3.554539805897412,0.0,0.07106864739656454,3.6256084532939767,0.07106864739656471
115,0.06456921982409512,3.619109025721507,3.619109025721507,0.0,0.0015430815643429155,3.62065210728585,0.0015430815643431295
116,0.030828383224873045,3.6499374089463803,3.6499374089463803,0.0,0.07707507788328619,3.7270124868296666,0.07707507788328627
117,0.07385565516916288,3.7237930641155432,3.7237930641155432,0.0,0.013535085902908512,3.7373281500184516,0.013535085902908417
118,0.04574821880180524,3.7695412829173485,3.7695412829173485,0.0,0.0004783020217970184,3.7700195849391456,0.0004783020217971057
119,0.07373570252127028,3.8432769854386186,3.8432769854386186,0.0,0.07134863447162697,3.9146256199102454,0.07134863447162676
120,0.0007097917429330738,3.8439867771815517,3.8439867771815517,0.0,0.053958562633985456,3.897945339815537,0.05395856263398535
121,0.02353324727675787,3.8675200244583094,3.8675200244583094,0.0,0.022171343573516127,3.8896913680318255,0.022171343573516022
122,0.00394580934300747,3.871465833801317,3.871465833801317,0.0,0.002804086102982749,3.8742699199043,0.0028040861029827724
123,0.11658059463928179,3.9880464284405988,3.9880464284405988,0.0,0.0158738178895232,4.003920246330122,0.0158738178895228
124,0.036658470434727794,4.024704898875327,4.024704898875327,0.0,0.03276068043913385,4.057465579314461,0.03276068043913405
125,0.020068081723510742,4.044772980598838,4.044772980598838,0.0,0.04072489961901549,4.085497880217853,0.04072489961901571
126,0.007076789788595787,4.051849770387434,4.051849770387434,0.0,0.13240612801688634,4.18425589840432,0.13240612801688645
127,0.016041505761615688,4.06789127614905,4.06789127614905,0.0,0.010406164259450677,4.078297440408501,0.010406164259451067
128,0.05343277195654397,4.121324048105594,4.121324048105594,0.0,0.02549421928573238,4.1468182673913265,0.02549421928573281
129,0.02761075134803306,4.1489347994536265,4.1489347994536265,0.0,0.002852677416239529,4.151787476869866,0.002852677416239402
130,0.08438885082055761,4.233323650274184,4.233323650274184,0.0,0.03340122549487541,4.26672487576906,0.033401225494875675
131,0.019528778596911697,4.252852428871096,4.252852428871096,0.0,0.08686011868947012,4.339712547560566,0.08686011868947041
132,0.06995622990661618,4.322808658777712,4.322808658777712,0.0,0.00718816459147069,4.329996823369182,0.007188164591470425
133,0.10204162750998477,4.424850286287697,4.424850286287697,0.0,0.072162402152994,4.497012688440691,0.07216240215299408
134,0.01572133319205521,4.440571619479752,4.440571619479752,0.0,0.03688634573780699,4.4774579652175595,0.03688634573780725
135,0.003652483232181887,4.444224102711934,4.444224102711934,0.0,0.00443549529453576,4.44865959800647,0.004435495294536018
136,0.008303187768917746,4.452527290480852,4.452527290480852,0.0,0.015656936401130625,4.4681842268819825,0.01565693640113075
137,0.014107787817630148,4.466635078298482,4.466635078298482,0.0,0.001469727962337882,4.468104806260819,0.0014697279623376858
138,0.013306226859102066,4.479941305157584,4.479941305157584,0.0,0.011263738723736537,4.491205043881321,0.011263738723736871
139,0.020247708510682774,4.500189013668266,4.500189013668266,0.0,0.04062997076970829,4.5408189844379745,0.0406299707697082
140,0.0669716546583099,4.567160668326576,4.567160668326576,0.0,0.036948594875674284,4.6041092632022504,0.0369485948756747
141,0.04036615291223201,4.607526821238808,4.607526821238808,0.0,0.005774310978115468,4.6133011322169235,0.005774310978115871
142,0.0019540478115386696,4.609480869050346,4.609480869050346,0.0,0.1101358723806018,4.719616741430948,0.11013587238060207
143,0.02085173047370855,4.6303325995240545,4.6303325995240545,0.0,0.03868315776432503,4.6690157572883795,0.03868315776432496
144,0.002513908177402281,4.632846507701457,4.632846507701457,0.0,0.06871568942063884,4.7015621971220956,0.06871568942063888
145,0.0031476128597093442,4.635994120561166,4.635994120561166,0.0,0.010689705481245853,4.646683826042412,0.010689705481246037
146,0.02154680885903303,4.657540929420199,4.657540929420199,0.0,0.003862355751639233,4.661403285171838,0.0038623557516395124
147,0.008532353628018225,4.666073283048217,4.666073283048217,0.0,7.63794912908063e-05,4.666149662539508,7.637949129080113e-05
148,0.05474817508660051,4.720821458134817,4.720821458134817,0.0,0.007819328651951346,4.728640786786769,0.007819328651951452
149,0.01579368416965282,4.73661514230447,4.73661514230447,0.0,0.02693281104567993,4.76354795335015,0.026932811045679905
150,0.005782517817593813,4.742397660122064,4.742397660122064,0.0,0.033472151766923815,4.775869811888988,0.033472151766924085
151,0.002359260959892641,4.744756921081957,4.744756921081957,0.0,0.13573907595056525,4.880495997032522,0.135739075950565
152,0.06960907454289506,4.814365995624852,4.814365995624852,0.0,0.007729608137019057,4.822095603761872,0.007729608137019284
153,0.06714037358347236,4.881506369208324,4.881506369208324,0.0,0.054568992167164244,4.936075361375488,0.054568992167164154
154,0.022407345444203697,4.903913714652528,4.903913714652528,0.0,0.04152476223939989,4.945438476891927,0.04152476223939949
155,0.006202979256327558,4.910116693908855,4.910116693908855,0.0,0.0073514464103385324,4.917468140319194,0.007351446410338802
156,0.03265585289424016,4.942772546803095,4.942772546803095,0.0,0.08395785289756436,5.026730399700659,0.08395785289756397
157,0.03235556997029393,4.975128116773389,4.975128116773389,0.0,0.0097323061456262,4.984860422919015,0.009732306145625813
158,0.033151431396873335,5.008279548170262,5.008279548170262,0.0,0.04965380705798458,5.057933355228246,0.04965380705798417
159,0.004500447628830794,5.012779995799093,5.012779995799093,0.0,0.03176721980192319,5.044547215601016,0.031767219801922764
160,0.020673957829483922,5.033453953628577,5.033453953628577,0.0,0.004510360715015598,5.037964314343593,0.004510360715015871
161,1.4268617714860075e-05,5.033468222246292,5.033468222246292,0.0,0.11872990647120421,5.152198128717496,0.11872990647120396
162,0.10765361394520474,5.1411218361914965,5.1411218361914965,0.0,0.003706655282066367,5.144828491473563,0.0037066552820661514
163,0.0455065495326183,5.186628385724115,5.186628385724115,0.0,0.0449371811241097,5.231565566848224,0.04493718112410949
164,0.009211299908138782,5.1958396856322535,5.1958396856322535,0.0,0.016645105723561607,5.212484791355815,0.016645105723561926
165,0.012235522703931096,5.208075208336185,5.208075208336185,0.0,0.003747516686705148,5.21182272502289,0.0037475166867055876
166,0.012996343133213045,5.2210715514693975,5.2210715514693975,0.0,0.14854221097330902,5.3696137624427065,0.148542210973309
167,0.09985402858581079,5.320925580055208,5.320925580055208,0.0,0.004549981278991211,5.3254755613341995,0.004549981278991311
168,0.0014023895049092142,5.322327969560117,5.322327969560117,0.0,0.0408709763167576,5.363198945876874,0.04087097631675718
169,0.047003567908083826,5.369331537468201,5.369331537468201,0.0,0.05183887591711821,5.42117041338532,0.05183887591711844
170,0.0077786632738180315,5.3771102007420195,5.3771102007420195,0.0,0.0026465796321295033,5.379756780374149,0.002646579632129331
171,0.009991040679875789,5.387101241421895,5.387101241421895,0.0,0.054912587017517375,5.442013828439412,0.05491258701751711
172,0.039396656602973645,5.426497898024869,5.426497898024869,0.0,0.14398892098238428,5.570486819007253,0.14398892098238392
173,0.003952355608634031,5.430450253633503,5.430450253633503,0.0,0.0006193841523910028,5.431069637785894,0.0006193841523911559
174,0.019794422973752855,5.450244676607256,5.450244676607256,0.0,0.028401063519782596,5.478645740127039,0.028401063519782888
175,0.029538366941822932,5.479783043549079,5.479783043549079,0.0,0.003910329284111834,5.483693372833191,0.003910329284111391
176,0.026931671783480937,5.50671471533256,5.50671471533256,0.0,0.03894154859849587,5.545656263931056,0.038941548598495856
177,0.00662948488773316,5.513344200220293,5.513344200220293,0.0,0.08475604540408695,5.59810024562438,0.08475604540408721
178,0.05332373509181643,5.566667935312109,5.566667935312109,0.0,0.0010779417678175275,5.567745877079927,0.001077941767817947
179,0.03817569263222972,5.604843627944339,5.604843627944339,0.0,0.032381478526756435,5.637225106471096,0.03238147852675688
180,0.011106642567153269,5.615950270511492,5.615950270511492,0.0,0.0036509600484472813,5.619601230559939,0.003650960048447338
181,0.07905486092746883,5.695005131438961,5.695005131438961,0.0,0.07673231576472452,5.7717374472036855,0.07673231576472439
182,0.01822275650106999,5.713227887940032,5.713227887940032,0.0,0.03529441892774559,5.748522306867777,0.03529441892774532
183,0.04639142172821472,5.759619309668246,5.759619309668246,0.0,0.011432199215292841,5.77105150888354,0.01143219921529326
184,0.02548556276806718,5.785104872436314,5.785104872436314,0.0,0.03612447388629815,5.821229346322612,0.03612447388629825
185,0.06794525991689172,5.853050132353205,5.853050132353205,0.0,0.040450211091513075,5.893500343444718,0.04045021109151303
186,0.015453420234174698,5.86850355258738,5.86850355258738,0.0,0.0023542784801475454,5.870857831067528,0.002354278480147798
187,0.0033606188548700277,5.87186417144225,5.87186417144225,0.0,0.1241082941519077,5.995972465594158,0.12410829415190783
188,0.021338084174922816,5.893202255617173,5.893202255617173,0.0,0.02456672928258718,5.9177689848997606,0.024566729282587296
189,0.09743609913738377,5.990638354754557,5.990638354754557,0.0,0.0016293170884758184,5.992267671843033,0.0016293170884758013
190,0.018291752656604265,6.008930107411161,6.008930107411161,0.0,0.024634246407639893,6.033564353818801,0.024634246407639893
191,0.0007326708487634325,6.009662778259925,6.009662778259925,0.0,0.05477870209236758,6.064441480352293,0.054778702092368015
192,0.09345803485260112,6.103120813112525,6.103120813112525,0.0,0.0006028955052253222,6.103723708617751,0.0006028955052252982
193,0.004290490410276985,6.107411303522802,6.107411303522802,0.0,0.1443886798709561,6.2517999833937585,0.14438867987095616
194,0.011604492596449615,6.119015796119252,6.119015796119252,0.0,0.06978000032172384,6.188795796440976,0.06978000032172371
195,0.0021334864180455994,6.121149282537298,6.121149282537298,0.0,0.025480821180303457,6.146630103717602,0.02548082118030326
196,0.05700221490055938,6.178151497437858,6.178151497437858,0.0,0.018372995411562374,6.19652449284942,0.018372995411562343
197,0.00995668946257764,6.188108186900435,6.188108186900435,0.0,0.03253690985778532,6.22064509675822,0.03253690985778501
198,0.0357564163715131,6.223864603271949,6.223864603271949,0.0,0.05312719669411299,6.276991799966062,0.053127196694113366
199,0.025363942814733708,6.249228546086682,6.249228546086682,0.0,0.019934654367036005,6.269163200453718,0.01993465436703623
200,0.05878819797093839,6.30801674405762,6.30801674405762,0.0,0.027005192932117412,6.335021936989738,0.02700519293211734
201,0.027163782498119383,6.33518052655574,6.33518052655574,0.0,0.1181804652649559,6.453360991820696,0.11818046526495607
202,0.06740204437997346,6.402582570935714,6.402582570935714,0.0,0.00367305137991716,6.406255622315631,0.003673051379917247
203,0.005106132879549479,6.407688703815263,6.407688703815263,0.0,0.05273827034721577,6.460426974162479,0.052738270347215455
204,0.030210177557352346,6.4378988813726155,6.4378988813726155,0.0,0.04636408916590404,6.484262970538519,0.04636408916590362
205,0.008540228414927516,6.446439109787543,6.446439109787543,0.0,0.005591144639580681,6.452030254427124,0.005591144639581103
206,0.042827048252037876,6.489266158039581,6.489266158039581,0.0,0.0030848628272933812,6.492351020866875,0.0030848628272934775
207,0.008499304125428436,6.49776546216501,6.49776546216501,0.0,0.09329734923747092,6.59106281140248,0.09329734923747068
208,0.016718221955107433,6.514483684120117,6.514483684120117,0.0,0.014609972940219132,6.529093657060336,0.014609972940219151
209,0.023986559430771787,6.538470243550889,6.538470243550889,0.0,0.02100370876870387,6.559473952319593,0.02100370876870361
210,0.002190838407492079,6.5406610819583815,6.5406610819583815,0.0,0.001115427669394696,6.541776509627776,0.001115427669394542
211,0.04655862191197244,6.587219703870354,6.587219703870354,0.0,0.06533203937021022,6.652551743240564,0.06533203937020993
212,0.07241355844477775,6.659633262315132,6.659633262315132,0.0,0.004110834851821969,6.663744097166954,0.004110834851822176
213,0.0010557082331106576,6.660688970548242,6.660688970548242,0.0,0.03818679290551163,6.698875763453754,0.038186792905511524
214,0.030492112217919923,6.691181082766162,6.691181082766162,0.0,0.091474361201834,6.782655443967996,0.09147436120183361
215,0.07810796468561368,6.7692890474517755,6.7692890474517755,0.0,0.04605984038638861,6.815348887838164,0.04605984038638855
216,0.011349396293376042,6.7806384437451515,6.7806384437451515,0.0,0.0028404541478964413,6.783478897893048,0.002840454147896132
217,0.02795095301116866,6.80858939675632,6.80858939675632,0.0,0.03923991393694216,6.847829310693262,0.03923991393694237
218,0.0033009903039449063,6.811890387060265,6.811890387060265,0.0,0.09161329665216146,6.903503683712426,0.09161329665216122
219,0.07976288270811076,6.8916532697683754,6.8916532697683754,0.0,0.0027269050945244937,6.8943801748629,0.0027269050945246676
220,0.10003515640454798,6.9916884261729235,6.9916884261729235,0.0,0.05718951510036679,7.0488779412732905,0.05718951510036696
221,0.001463589765568932,6.993152015938493,6.993152015938493,0.0,0.006722889190478846,6.999874905128971,0.006722889190478476
222,0.05802023089898035,7.051172246837473,7.051172246837473,0.0,0.0019301594634524148,7.053102406300925,0.0019301594634519859
223,0.08858437440635004,7.139756621243824,7.139756621243824,0.0,0.10437905500386686,7.244135676247691,0.10437905500386702
224,0.022496389808276677,7.1622530110521,7.1622530110521,0.0,0.03484682445453104,7.197099835506632,0.034846824454531244
225,0.009434058859579101,7.1716870699116795,7.1716870699116795,0.0,0.04293740752193298,7.214624477433612,0.04293740752193287
226,0.0004170459535964727,7.172104115865276,7.172104115865276,0.0,0.0029935150727876765,7.175097630938064,0.002993515072788
227,0.027529516963501817,7.199633632828777,7.199633632828777,0.0,0.0045021134955405915,7.204135746324318,0.004502113495540527
228,0.07734621794908049,7.276979850777858,7.276979850777858,0.0,0.045260238914412255,7.32224008969227,0.045260238914412554
229,0.0633474809926477,7.340327331770506,7.340327331770506,0.0,0.0072932167224863485,7.3476205484929915,0.007293216722485951
230,0.06283358686852844,7.403160918639034,7.403160918639034,0.0,0.038224349688560456,7.441385268327594,0.038224349688560366
231,0.0054801387958564474,7.40864105743489,7.40864105743489,0.0,0.1476439946962497,7.556285052131139,0.14764399469624934
232,0.023635107944225676,7.432276165379116,7.432276165379116,0.0,0.025354335092605478,7.457630500471721,0.025354335092605318
233,0.09864235781258698,7.530918523191702,7.530918523191702,0.0,0.0014645039022228336,7.532383027093925,0.0014645039022225248
